name,denomination,address,phone,website,matched,match_detail
My Fathers Business Fellowship Church,Christian / General,"PO BOX 554, CONVERSE, TX 78109-0554",,,no,"no confident match (name similarity 0.43 < 0.5). top result: ""My Father's Business Fellowship"" — 13777 Judson Rd Ste 105, San Antonio, TX 78233, USA"
Fog Ministries Inc,Christian / General,"9034 GREEN RD, CONVERSE, TX 78109-3356",,,no,"no confident match (name similarity 0.00 < 0.5). top result: ""Widow's Mite Christian Outreach Ministry"" — 306 Toepperwein Rd, Converse, TX 78109, USA"
Land Of Calvary Church,,"2011 ENCINO ALTO ST, SAN ANTONIO, TX 78259-2409",(210) 653-9103,http://www.calvarysatx.com/,yes,"Calvary Church — 3423 N Loop 1604 E, San Antonio, TX 78247, USA"
Saint Luke Baptist Church Of San Antonio,Baptist,"1903 W POPLAR ST, SAN ANTONIO, TX 78207-1134",,,no,"no confident match (name similarity 0.43 < 0.5). top result: ""St Luke Baptist Church"" — 1903 W Poplar St, San Antonio, TX 78207, USA"
Templo Jerusalem 125,,"1806 LEE ST, NEW BRAUNFELS, TX 78130-6424",,,no,"no confident match (name similarity 0.14 < 0.5). top result: ""Iglesia Bautista La Nueva Jerusalem"" — 2762 Dignowity Ave, San Antonio, TX 78208, USA"
Templo Maranatha-San Anto,,"510 AARON ST, SAN ANTONIO, TX 78221-2111",(210) 627-5661,,yes,"Templo Maranatha — 510 Aaron Pl, San Antonio, TX 78221, USA"
Christain Fellowship Ministries,Christian / General,"4827 LEGEND WELL DR, SAN ANTONIO, TX 78247-5611",,,no,"no confident match (name similarity 0.20 < 0.5). top result: ""The Fellowship of San Antonio"" — 23755 Canyon Golf Rd, San Antonio, TX 78258, USA"
Iglesia Nueva Uncion,,"410 ROSA VERDE, SAN ANTONIO, TX 78207-5611",,,no,"no confident match (name similarity 0.20 < 0.5). top result: ""Ministerios Nueva Vision"" — 4675 Callaghan Rd, San Antonio, TX 78238, USA"
Apostolic Assembly Of The Faith In Christ Jesus Inc,Apostolic,"PO BOX 240752, SAN ANTONIO, TX 78224-0752",,,yes,"Apostolic Assembly of the Faith in Christ Jesus Church — 1171 Hathcox Ave, Fort Worth, TX 76115, USA"
Abundance Ministries,Christian / General,"5024 PUNCH SHOT, SAN ANTONIO, TX 78261-2997",(210) 885-0622,,yes,"Abundance Ministries — 503 San Pedro Ave, San Antonio, TX 78212, USA"
Life Together Ministries Of Texas,Christian / General,"138 CABOT ST, SAN ANTONIO, TX 78213-4411",,,no,"no confident match (name similarity 0.17 < 0.5). top result: ""Prophetic Life Ministry"" — 18303 Cabin Rd, San Antonio, TX 78258, USA"
Renewed Life Ministries,Christian / General,"10231 BARBEQUE BAY, CONVERSE, TX 78109-4418",,,no,"no confident match (name similarity 0.17 < 0.5). top result: ""One True Light Ministries"" — 8340 FM78 Ste 6, Converse, TX 78109, USA"
International Travel And Hosting Fellowship-Rotary,Christian / General,"PO BOX 13, BOERNE, TX 78006-0013",,,no,"no confident match (name similarity 0.11 < 0.5). top result: ""Northwest Rotary Club of San Antonio"" — 12511 I-10, San Antonio, TX 78230, USA"
Potters House Christian Church,Christian / General,"9907 WINDBURN TRL, CONVERSE, TX 78109-1755",(210) 412-0738,https://www.conversechurch.com/,yes,"The Potters House Christian Church of Converse — 6130 Montgomery Dr, San Antonio, TX 78239, USA"
San Antonio Temple Of Cao Dai Tay Ninh Inc,,"124 DINN DR, SAN ANTONIO, TX 78218-3711",(210) 655-9167,http://thanhthatcaodai.org/thanh-that-san-antonio-tx-usa/,yes,"San Antonio temple of Cao Dai — 124 Dinn Dr, San Antonio, TX 78218, USA"
Buddhist Temple Of San Antonio Inc,,"6292 LOCKHILL RD, SAN ANTONIO, TX 78240-2015",(512) 694-2844,https://sanantoniobuddhistvihara.org/,yes,"San Antonio Buddhist Vihara — 6838 Raintree Forest, San Antonio, TX 78233, USA"
Friendship Church San Antonio,,"27930 ELM GRV, SAN ANTONIO, TX 78261-2001",(800) 254-7876,http://friendship.com/,yes,"Friendship Church — 14015 San Pedro Ave, San Antonio, TX 78232, USA"
Pan American Ministries Inc,Christian / General,"PO BOX 380774, SAN ANTONIO, TX 78268-7774",,,no,"no confident match (name similarity 0.00 < 0.5). top result: ""Christian Assistance Ministry"" — 110 McCullough Ave, San Antonio, TX 78215, USA"
R & K Ministries Inc,Christian / General,"224 TOWN CREEK WAY, CIBOLO, TX 78108-3043",(936) 569-8243,https://rkdistributors.com/,yes,"R & K Distributors Inc — 6821 North St, Nacogdoches, TX 75965, USA"
Cpr Ministries Inc,Christian / General,"419 RED QUILL NEST, SAN ANTONIO, TX 78253-5519",,,no,"no confident match (name similarity 0.00 < 0.5). top result: ""Prophetic Life Ministry"" — 18303 Cabin Rd, San Antonio, TX 78258, USA"
International Bible Center Church,,"2369 BENRUS BLVD, SAN ANTONIO, TX 78228-2353",(210) 434-5541,http://www.ibctx.org/,yes,"International Bible Church — 2369 Benrus Blvd, San Antonio, TX 78228, USA"
Christian Resort Minitries Inc Aka Caring Resources Ministries In,Christian / General,"2186 JACKSON KELLER RD STE 2094, SAN ANTONIO, TX 78213-2723",,,no,"no confident match (name similarity 0.10 < 0.5). top result: ""Christian Assistance Ministry"" — 110 McCullough Ave, San Antonio, TX 78215, USA"
Saint Lukes Episcopal Church,Episcopal,"11 SAINT LUKES LN, SAN ANTONIO, TX 78209-4445",,,no,"no confident match (name similarity 0.29 < 0.5). top result: ""St. Luke's Episcopal Church"" — 11 St Lukes Ln, Alamo Heights, TX 78209, USA"
St Josephs Roman Catholic Benevolent Assn,Catholic,"420 E CESAR E CHAVEZ BLVD, SAN ANTONIO, TX 78204-1310",,,no,"no confident match (name similarity 0.33 < 0.5). top result: ""St. Joseph’s Roman Catholic Chapel"" — 7815 Orland, San Antonio, TX 78213, USA"
St Cecilias Catholic Church,Catholic,"125 W WHITTIER ST, SAN ANTONIO, TX 78210-2852",(210) 533-7109,http://stceciliasa.org/,yes,"St Cecilia's Catholic Church — 125 W Whittier St, San Antonio, TX 78210, USA"
Alamo Heights Presbyterian Church,Presbyterian,"6201 BROADWAY, SAN ANTONIO, TX 78209-4562",(210) 824-0271,http://alamoheightspres.com/,yes,"Alamo Heights Presbyterian Church — 6201 Broadway, San Antonio, TX 78209, USA"
Grace Lutheran Church,Lutheran,"504 AVENUE E, SAN ANTONIO, TX 78215-1840",(210) 226-9131,http://www.gracesa.org/,yes,"Grace Lutheran Church — 504 Ave E, San Antonio, TX 78215, USA"
St Agnes Church,,"804 RUIZ ST, SAN ANTONIO, TX 78207-1628",(210) 227-8258,,yes,"St. Agnes Catholic Church — 804 Ruiz St, San Antonio, TX 78207, USA"
Alamo Heights Methodist Church,Methodist,"825 E BASSE RD, SAN ANTONIO, TX 78209-1832",(210) 826-3215,http://www.ahumc.org/,yes,"Alamo Heights United Methodist Church — 825 E Basse Rd, San Antonio, TX 78209, USA"
Central Christian Church,Christian / General,"720 N MAIN AVE, SAN ANTONIO, TX 78205-1106",(210) 227-5273,http://www.cccsa.org/,yes,"Central Christian Church — 720 N Main Ave, San Antonio, TX 78205, USA"
St Lukes Episcopal Church,Episcopal,"11 SAINT LUKES LN, SAN ANTONIO, TX 78209-4445",(210) 828-6425,http://www.slecsa.org/,yes,"St. Luke's Episcopal Church — 11 St Lukes Ln, Alamo Heights, TX 78209, USA"
St Marks Episcopal Church,Episcopal,"315 E PECAN ST, SAN ANTONIO, TX 78205-1819",(210) 226-2426,https://www.stmarks-sa.org/,yes,"St. Mark's Episcopal Church — 315 E Pecan St, San Antonio, TX 78205, USA"
St Mary Magdalens Church,,"1710 CLOWER, SAN ANTONIO, TX 78201-3540",(210) 735-5269,http://www.stmarymagdalensa.org/,yes,"St. Mary Magdalen Catholic Church — 1710 Clower, San Antonio, TX 78201, USA"
University United Methodist Church,Methodist,"5084 DE ZAVALA RD, SAN ANTONIO, TX 78249-2025",(210) 696-1033,https://www.universitysatx.org/,yes,"University Methodist Church — 5084 De Zavala Rd, San Antonio, TX 78249, USA"
St Patricks Roman Catholic Church,Catholic,"1114 WILLOW, SAN ANTONIO, TX 78208-1343",,,no,"no confident match (name similarity 0.43 < 0.5). top result: ""St Patrick's Catholic Church"" — 1114 Willow St, San Antonio, TX 78208, USA"
First Presbyterian Church Of San Antonio,Presbyterian,"404 N ALAMO ST, SAN ANTONIO, TX 78205-1918",(210) 226-0215,http://www.fpcsanantonio.org/,yes,"First Presbyterian Church — 404 N Alamo St, San Antonio, TX 78205, USA"
Christ Episcopal Church,Episcopal,"510 BELKNAP PL, SAN ANTONIO, TX 78212-3400",(210) 736-3132,http://www.cecsa.org/,yes,"Christ Episcopal Church — 510 Belknap Pl, San Antonio, TX 78212, USA"
Alamo Heights Baptist Church,Baptist,"6501 BROADWAY, SAN ANTONIO, TX 78209-4564",(210) 824-9539,http://ahbc09.org/,yes,"Alamo Heights Baptist Church — 6501 Broadway, Alamo Heights, TX 78209, USA"
Concordia Lutheran Church,Lutheran,"16801 HUEBNER RD, SAN ANTONIO, TX 78258-4456",(210) 479-1477,http://concordia.cc/,yes,"Concordia Lutheran Church — 16801 Huebner Rd, San Antonio, TX 78258, USA"
St Pauls Episcopal Church,Episcopal,"1018 E GRAYSON ST, SAN ANTONIO, TX 78208-1224",,,no,"no confident match (name similarity 0.29 < 0.5). top result: ""Saint Paul's Episcopal Church"" — 1018 E Grayson St, San Antonio, TX 78208, USA"
St Philip Of Jesus Church,,"131 BANK ST, SAN ANTONIO, TX 78204-2206",(210) 226-5024,https://www.saintphilipofjesus.org/,yes,"Saint Philip of Jesus Catholic Church — 142 E Lambert St, San Antonio, TX 78204, USA"
Congregation Beth-El,,"211 BELKNAP PL, SAN ANTONIO, TX 78212-5854",(210) 733-9135,http://www.beth-elsa.org/,yes,"Temple Beth-El — 211 Belknap Pl, San Antonio, TX 78212, USA"
Christ Lutheran Church,Lutheran,"6720 BROADWAY, SAN ANTONIO, TX 78209-3732",(210) 822-3394,http://www.clcah.org/,yes,"Christ Lutheran Church — 6720 Broadway, San Antonio, TX 78209, USA"
St Davids Episcopal Church,Episcopal,"1300 WILTSHIRE AVE, SAN ANTONIO, TX 78209-6049",(210) 824-2481,http://www.saintdavids.net/,yes,"St. David's Episcopal Church — 1300 Wiltshire Ave, San Antonio, TX 78209, USA"
University Presbyterian Church,Presbyterian,"300 BUSHNELL AVE, SAN ANTONIO, TX 78212-5334",(210) 732-9927,http://www.upcsa.org/,yes,"University Presbyterian Church — 300 Bushnell Ave, San Antonio, TX 78212, USA"
Harlandale United Methodist Church,Methodist,"6025 S FLORES, SAN ANTONIO, TX 78214-0000",(210) 922-7773,https://harlandalemethodistchurch.com/,yes,"Harlandale Methodist Church — 6025 S Flores St, San Antonio, TX 78214, USA"
South San Antonio Baptist Church,Baptist,"2483 W SOUTHCROSS BLVD, SAN ANTONIO, TX 78211-1868",(210) 922-8633,https://www.southsan.church/,yes,"South San Antonio Baptist Church — 2026 W Pyron Ave, San Antonio, TX 78211, USA"
Cjf Ministries,Christian / General,"611 BROADWAY ST, SAN ANTONIO, TX 78215-1823",(210) 226-0421,http://www.cjfm.org/,yes,"CJF Ministries — 611 Broadway, San Antonio, TX 78215, USA"
Santa Fe Episcopal Church,Episcopal,"1108 BRUNSWICK BLVD, SAN ANTONIO, TX 78211-1502",(210) 923-0822,https://santafechurchsa.wixsite.com/sfec,yes,"Santa Fe Episcopal Church — 1108 Brunswick Blvd, San Antonio, TX 78211, USA"
Christ The King Church,,"2623 PEREZ ST, SAN ANTONIO, TX 78207-2443",(210) 433-6301,http://ctksatx.com/,yes,"Christ the King Catholic Church — 2610 Perez St, San Antonio, TX 78207, USA"
Methodist Healthcare Ministries Of South Texas Inc,Methodist,"4507 MEDICAL DR, SAN ANTONIO, TX 78229-4401",(210) 692-0234,http://www.mhm.org/,yes,"Methodist Healthcare Ministries of South Texas, Inc. — 4507 Medical Dr, San Antonio, TX 78229, USA"
Highland Hills Baptist Church,Baptist,"PO BOX 1160, HELOTES, TX 78023-1160",(210) 519-6500,,yes,"Highland Hills Baptist Church — 2751 E Southcross, San Antonio, TX 78223, USA"
Woodlawn Christian Church,Christian / General,"1744 W GRAMERCY PL, SAN ANTONIO, TX 78201-5001",(210) 736-2002,http://www.wccofsa.org/,yes,"Woodlawn Christian Church — 1744 W Gramercy Pl, San Antonio, TX 78201, USA"
Presbyterian Church Usa,Presbyterian,"518 PIKE RD, SAN ANTONIO, TX 78209-3143",,,no,"no confident match (name similarity 0.33 < 0.5). top result: ""Stone Oak Cumberland Presbyterian Church"" — 20024 Crescent Oaks, San Antonio, TX 78258, USA"
United Presbyterian Church In The Usa,Presbyterian,"7201 BROADWAY STE 303, SAN ANTONIO, TX 78209-3774",,,no,"no confident match (name similarity 0.40 < 0.5). top result: ""University Presbyterian Church"" — 300 Bushnell Ave, San Antonio, TX 78212, USA"
St Pius X Catholic Church,Catholic,"7734 ROBIN REST DR, SAN ANTONIO, TX 78209-3145",,,no,"no confident match (name similarity 0.43 < 0.5). top result: ""St Pius X Parish Office"" — 3303 Urban Crest Dr, San Antonio, TX 78209, USA"
St Lukes Lutheran Church,Lutheran,"514 SANTA MONICA, SAN ANTONIO, TX 78212-1838",,,no,"no confident match (name similarity 0.33 < 0.5). top result: ""St. Luke Catholic Church"" — 4603 Manitou Dr, San Antonio, TX 78228, USA"
Mount Zion First Baptist Church,Baptist,"333 MARTIN LUTHER KING DR, SAN ANTONIO, TX 78203-1407",(210) 533-7131,https://www.mountzionfbc.org/,yes,"Mt Zion First Baptist Church — 333 Martin Luther King Dr, San Antonio, TX 78203, USA"
Immaculate Heart Of Mary Church,,"617 S SANTA ROSA AVE, SAN ANTONIO, TX 78204-3112",(210) 226-8268,http://www.ihmsatx.org/,yes,"Immaculate Heart of Mary Catholic Church — 617 S Santa Rosa Ave, San Antonio, TX 78204, USA"
First Unitarian Universalist Church Of San Antonio,,"7150 W INTERSTATE 10, SAN ANTONIO, TX 78213-3465",(210) 344-4695,https://uusat.org/,yes,"First Unitarian Universalist Church of San Antonio — 7150 I-10, San Antonio, TX 78213, USA"
Congregation Agudas Achim,,"16550 HUEBNER RD, SAN ANTONIO, TX 78248-1695",(210) 479-0307,http://www.agudas-achim.org/,yes,"Congregation Agudas Achim — 16550 Huebner Rd, San Antonio, TX 78248, USA"
Watershed Church Fka The Northridge Park Baptist Church,Baptist,"9315 BROADWAY STE 101, SAN ANTONIO, TX 78217-5403",(210) 667-4314,http://www.watershed.church/,yes,"Watershed Church — 9315 Broadway, San Antonio, TX 78217, USA"
Coker Methodist Church,Methodist,"14630 WURZBACH PKWY, SAN ANTONIO, TX 78216-5932",(210) 494-3455,https://coker.org/,yes,"Coker Methodist Church — 14630 Wurzbach Pkwy, San Antonio, TX 78216, USA"
Morningside Ministries,Christian / General,"137 W FRENCH PL, SAN ANTONIO, TX 78212-5804",(210) 734-1000,http://www.mmliving.org/,yes,"Morningside Ministries Senior Living Communities — 137 W French Pl, San Antonio, TX 78212, USA"
St Georges Episcopal Church,Episcopal,"6904 WEST AVE, SAN ANTONIO, TX 78213-1820",(210) 342-4261,http://www.saintgeorgechurch.org/,yes,"St. George Episcopal Church — 6904 West Ave, San Antonio, TX 78213, USA"
St Johns Episcopal Church,Episcopal,"312 S GUENTHER AVE, NEW BRAUNFELS, TX 78130-5639",(830) 625-2532,http://www.stjohnsnb.com/,yes,"St. John's Episcopal Church — 312 S Guenther Ave, New Braunfels, TX 78130, USA"
Congregation Rodfei Sholom Bnai Israel,,"3003 SHOLOM DR, SAN ANTONIO, TX 78230-5400",(210) 493-3557,https://www.rodfeisholom.com/,yes,"Congregation Rodfei Sholom — 3003 Sholom Dr, San Antonio, TX 78230, USA"
San Francesco Di Paola Church,,"205 PIAZZA ITALIA, SAN ANTONIO, TX 78207-3112",(210) 227-0548,http://sanfrancescodipaola.org/,yes,"San Francesco Di Paola Catholic Church — 205 Piazza Italia, San Antonio, TX 78207, USA"
Oxford United Methodist Church Of San Antonio,Methodist,"9739 HUEBNER RD, SAN ANTONIO, TX 78240-3163",(210) 696-0192,http://www.oxfordumc.org/,yes,"Oxford United Methodist Church — 9739 Huebner Rd, San Antonio, TX 78240, USA"
Emmanuel Church Revival Temple,,"8635 CALLAGHAN RD, SAN ANTONIO, TX 78230-4429",,,no,"no confident match (name similarity 0.13 < 0.5). top result: ""Emmanuel Worship Center of San Antonio"" — 16320 Huebner Rd, San Antonio, TX 78248, USA"
Zion Lutheran Church Of Helotes,Lutheran,"9944 LESLIE RD, SAN ANTONIO, TX 78254-6401",(210) 688-3090,http://www.zionsa.org/,yes,"Zion Lutheran Church — 9944 Leslie, San Antonio, TX 78254, USA"
St Helenas Episcopal Church,Episcopal,"PO BOX 1765, BOERNE, TX 78006-6765",,,no,"no confident match (name similarity 0.43 < 0.5). top result: ""St Helena's Episcopal Church & School"" — 410 N Main St, Boerne, TX 78006, USA"
Mount Olive Lutheran Church,Lutheran,"3200 W LOOP 1604 S, SAN ANTONIO, TX 78245-2778",(210) 675-6394,https://www.mtolivesa.org/,yes,"Mt. Olive Lutheran Church LCMS — 3200 TX-1604 Loop, San Antonio, TX 78245, USA"
Brookhill Baptist Church,Baptist,"631 UTOPIA LN, SAN ANTONIO, TX 78223-3313",(210) 333-4947,http://brookhillbaptistchurch.com/,yes,"Brookhill Baptist Church — 631 Utopia Ln, San Antonio, TX 78223, USA"
Crossroads Community Church Of The Nazarene,,"5834 RAY ELLISON BLVD, SAN ANTONIO, TX 78242-2029",(726) 200-3032,https://crossroadscommunitychurch.net/,yes,"Crossroads Community Church — 5834 Ray Ellison Blvd, San Antonio, TX 78252, USA"
Orthodox Ecumenical Church Inc,Orthodox,"41-8-VILLITA STREET BUILDING 1300, SAN ANTONIO, TX 78205-0000",,,no,"no confident match (name similarity 0.33 < 0.5). top result: ""St Ephraim Orthodox Church"" — 5600 Vance Jackson Rd, San Antonio, TX 78230, USA"
Chapel Hill United Methodist Church,Methodist,"4114 SW LOOP 410, SAN ANTONIO, TX 78227-4443",(210) 673-0000,https://www.chapelhillumcsa.com/,yes,"Chapel Hill United Methodist Church — 4114 SW Loop 410 rear, San Antonio, TX 78227, USA"
King Of Kings Lutheran Church,Lutheran,"13888 DREAMWOOD DR, SAN ANTONIO, TX 78233-4960",(210) 656-6508,http://www.satx-kingofkings.church/,yes,"King of Kings Lutheran Church LCMS — 13888 Dreamwood Dr, San Antonio, TX 78233, USA"
Windcrest Methodist Church,Methodist,"8101 MIDCROWN DR, WINDCREST, TX 78239-2536",(210) 654-0404,http://www.windcrestumc.org/,yes,"Windcrest United Methodist Church — 8101 Midcrown Dr, Windcrest, TX 78239, USA"
Marbach Christian Church Inc,Christian / General,"8023 MARBACH RD, SAN ANTONIO, TX 78227-1615",(210) 673-4537,,yes,"Marbach Christian Church — 8023 Marbach Rd, San Antonio, TX 78227, USA"
Grace Orthodox Presbyterian Church,Presbyterian,"5602 UTEX BLVD, SAN ANTONIO, TX 78249-1611",(210) 690-6360,http://graceopc.net/,yes,"Grace Presbyterian Church (OPC) — 5602 Utex Blvd, San Antonio, TX 78249, USA"
Laurel Street Church Of Christ,Church of Christ,"1747 W LAUREL, SAN ANTONIO, TX 78201-6126",(210) 734-7495,https://laurelstreetcoc.org/,yes,"laurel street church of christ — 1747 W Laurel St, San Antonio, TX 78201, USA"
Palm Heights Baptist Church,Baptist,"1106 W MALONE AVE, SAN ANTONIO, TX 78225-1833",(210) 461-8677,,yes,"Palm Heights Baptist Church — 1106 W Malone Ave, San Antonio, TX 78225, USA"
Church Of The Resurrection Episcopal,Episcopal,"5909 WALZEM RD, WINDCREST, TX 78218-2112",(210) 655-5484,http://www.church-resurrection.org/,yes,"Church of the Resurrection, Episcopal — 5909 Walzem Rd, Windcrest, TX 78218, USA"
Trinity Assembly Church Inc,,"5415 N LOOP 1604 E, SAN ANTONIO, TX 78247-4691",,,no,"no confident match (name similarity 0.40 < 0.5). top result: ""Trinity Baptist Church"" — 319 E Mulberry Ave, San Antonio, TX 78212, USA"
